This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    74701
Number of nonzeros in inequality constraint Jacobian.:    23032
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    25614
                     variables with only lower bounds:     5904
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    20304
Total number of inequality constraints...............:     6932
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:     6932

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 182  9.3441678e+00 2.65e-05 9.37e+00  -3.6 3.63e-01    -  1.00e+00 8.86e-02h  4
 183  9.5154220e+00 1.65e-07 1.82e-01  -3.6 8.36e-02    -  1.00e+00 1.00e+00H  1
 184  9.3393312e+00 2.82e-04 8.90e-02  -3.6 5.92e-02    -  1.00e+00 1.00e+00f  1
 185  9.3322591e+00 2.11e-04 1.23e+00  -3.6 2.02e-02    -  1.00e+00 2.50e-01h  3
 186  9.3294669e+00 8.72e-06 1.62e-02  -3.6 2.62e-02    -  1.00e+00 1.00e+00h  1
 187  9.3289200e+00 2.41e-05 1.52e+00  -3.6 1.74e-01    -  1.00e+00 1.25e-01h  4
 188  9.4186100e+00 1.83e-06 4.15e-01  -3.6 1.40e-01    -  1.00e+00 1.00e+00H  1
 189  9.4150046e+00 1.84e-06 1.62e+00  -3.6 7.74e-02    -  1.00e+00 1.56e-02f  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  9.3726925e+00 6.70e-08 2.45e-01  -3.6 9.74e-02    -  1.00e+00 1.00e+00F  1
 191  8.7692062e+00 6.86e-04 2.03e+02  -4.0 4.34e-02    -  1.00e+00 9.85e-01f  1
 192  8.2959893e+00 3.83e-04 4.77e-02  -4.1 4.35e-02    -  1.00e+00 1.00e+00f  1
 193  8.3662630e+00 2.00e-05 2.92e-02  -4.0 4.66e-03    -  1.00e+00 1.00e+00h  1
 194  8.3520502e+00 3.87e-06 1.56e-02  -4.0 4.86e-03    -  1.00e+00 1.00e+00h  1
 195  8.3272498e+00 6.13e-06 3.77e-02  -4.0 1.12e-02    -  1.00e+00 1.00e+00h  1
 196  8.3154726e+00 1.86e-05 7.28e-02  -4.0 1.58e-02    -  1.00e+00 1.00e+00h  1
 197  8.3278080e+00 6.88e-07 1.64e-01  -4.0 2.52e-02    -  1.00e+00 1.00e+00H  1
 198  8.3095817e+00 2.58e-05 4.92e-02  -4.0 1.11e-02    -  1.00e+00 1.00e+00f  1
 199  8.3098303e+00 1.96e-05 4.66e-02  -4.0 5.53e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  8.3020827e+00 5.92e-06 1.22e-02  -4.0 5.93e-03    -  1.00e+00 1.00e+00h  1
